Login_attempts,IP_address,Failed_logins,Threat
80.9605698361348,7.3892663212974625,119.79548805610202,0
73.34082838594578,8.864124960705196,116.47243578038938,0
82.77226245720831,3.9021486392712883,110.41741258944121,1
93.2763582768963,6.844453855035856,105.47144255606098,0
72.19015950331996,5.024036146317259,114.88756319529513,0
72.19035651660984,5.269311924352956,112.75439769795224,0
93.9505537860887,5.111409113641696,116.26635254019412,0
84.20921674983491,4.704013845480276,114.44620261177378,1
69.36630736878058,6.072782441917241,117.34686900723534,0
81.51072052303158,4.753574825383444,106.25335351907603,0
69.43898768625046,6.405685238669758,119.22175845944028,0
69.41124295715692,5.924642835826295,111.3831972328468,1
77.90354725879241,5.641577929700386,124.52682610837687,0
52.04063706410643,4.638654506937604,105.17568527337302,0
54.300986009843605,5.134843004147501,122.15174662215675,0
68.25254964910833,7.133086838738635,111.38537548423854,1
62.84602655598691,6.751375781436571,105.44007397469886,0
78.77096799114328,4.533667132802173,106.61279916161975,0
64.10371109374547,6.148998458143839,107.75756884263976,1
58.05235558397651,7.127080685057684,112.96916162481341,1
92.58778522705865,3.4958920783179424,113.6598484162485,0
72.29068439416157,6.815040288569903,105.98409997242995,0
75.81033845625508,5.00606436158123,109.82951785417312,1
57.90302176543852,6.855898002889739,124.99589251028304,0
68.4674073056978,4.855111265186225,122.09280219070499,0
76.3310710765184,3.2926768490032217,113.05426568771823,0
61.188077070932366,3.558686343175256,110.2660243471774,0
79.50837622014807,6.072127419992073,110.84021928702784,0
67.79233572097434,6.389583752582222,114.29462580911292,0
71.49967500248067,4.643525062343388,102.84045204361117,1
67.77952065324723,6.957888688166061,108.19836423803659,0
97.22733821410725,3.5077199065965603,98.31991148285687,0
74.8380333031448,5.900880302029025,112.79456185823696,1
62.3074688525292,4.183475700356315,114.53037157791918,0
84.87053894523827,5.022245838296762,106.61769476390438,0
60.34987620034774,6.071098006974621,121.01790734303023,0
77.50636314005706,4.709379952074071,101.41964035898361,0
51.483958513442694,5.423166683655262,99.74937583853126,0
59.06176741321883,7.509439213821661,111.5711627299198,0
77.36233483042949,5.134662195715277,117.32968811828508,1
83.86159895994493,7.2535381680977125,121.78749384020509,0
77.05641937427964,4.305439718013573,106.78781015991743,1
73.61222061134112,6.794706266872924,117.55076583401907,0
71.38675565292853,8.16235293098685,109.73044071349506,0
57.25773611559087,2.292533249809066,108.79160890041426,0
66.36186949926349,4.804657116794285,116.18561956240671,0
69.47233474848255,6.86560819077081,114.56626014889393,0
87.68546671462698,5.695431920935511,98.96525490111026,0
79.12341947482153,6.556718810056963,120.33578244808128,0
53.843518135647194,5.094022219926269,119.66063947903216,0
78.88900763273755,6.12988468120935,105.6210610894333,0
70.3790126350042,5.766484146911881,112.77062473406187,1
66.8769359963285,7.751673092489711,113.45821130397917,0
82.34011546609041,6.381631264951819,111.82471636076735,0
87.37199426995141,6.506403993112803,106.14786392308206,0
86.17536142939439,5.382184550816299,105.29863642443364,0
64.92938972132833,5.26859066389126,109.82112150305989,0
71.28945148978542,5.351162718270569,118.20910313481555,1
78.97516117684276,6.591678213567445,113.80520108216102,0
86.70654152546831,5.368523278769605,107.40569967539726,0
69.24990914585652,6.434662285344619,115.40189097453842,1
72.7720922800342,9.113101197968158,90.06020165558948,0
61.72398031192766,7.306687055147538,118.04135990260473,0
60.64552051103195,5.510964701748239,97.8220035485533,0
84.75030986873037,7.8018208832459175,107.46291341017807,0
91.27488034284988,5.387886940467673,102.16231073761699,0
74.13587854103599,2.942813197233219,100.93722966995367,1
87.04239477470429,4.487870533623894,118.12578751164963,0
79.33963230057161,3.1938121184612163,106.72609159081676,1
67.25856294473851,5.4727297739380365,112.42552717211501,0
79.33674726610097,6.027627568784328,109.67155594784572,0
93.45643879759163,8.514655968412924,113.33928579056185,0
74.57008753068058,6.490391060646244,110.53775323742178,0
93.77572386976807,5.6713492067867035,101.01905443068001,0
43.56305875092307,7.2441083717752335,116.97386773612998,0
84.86283005250269,2.683297036488172,106.54370391787081,0
76.04456481885805,6.353421837162849,99.10392670938174,1
71.41191179440959,7.15629779083045,107.00319387323862,0
76.10112931842603,3.782120631330238,120.50531853444018,0
51.149173024789285,7.715631064810394,115.95155219479444,1
72.36393734594985,6.5077446112416215,107.55943505914499,0
79.28535085814096,5.377068129148798,107.555196069771,0
92.73472853689819,6.949172799159427,107.74855464147832,0
68.78075738071624,9.406039286706594,124.53723588492589,0
65.29807676528175,6.272799382587743,112.67354816562087,1
68.97891547698556,6.372330879450504,113.01029153033748,0
85.9848254124249,5.310958650689634,117.21198417822289,1
78.94501331591621,4.725233445802813,111.6715241131856,0
68.64287755479553,7.245503724816368,108.18670497925508,0
81.15920919736027,4.715874261136699,108.62555105640516,1
76.16493059217649,6.107349355829089,109.49879118410155,0
86.62373988639467,5.283513829852325,109.7394443444311,1
66.57536287347178,6.7184697386195875,115.09340680545886,0
71.06805424082678,6.500493157930422,110.3636212006511,0
70.29470216241411,7.556309916386849,115.12848054050906,0
57.43782062241458,5.23497540171788,109.43498393923993,0
78.55344332477492,5.595187597059943,110.55044633221263,0
78.13266326615867,4.5318544263265395,96.01259520827524,1
75.06136147970953,5.333560109885832,116.41429372291736,0
72.18495439949824,6.5659507395672785,112.42541933128595,0
58.015551095395026,7.135482924968028,116.98607076901757,1
69.9522561268157,4.616752013733562,89.72621235264418,0
70.88742580167877,7.3044088801584905,124.61862293346509,0
65.37267276934057,8.033456788207427,109.02287260291378,0
73.0645714600079,6.620152354835551,117.75727971716262,1
79.84861028177446,8.815193718837099,102.72065851012128,0
97.63423081452636,4.839316201344641,114.28941733543799,0
77.09493375398206,4.133017945032874,102.62609105778441,0
78.09060468867317,3.331919626643582,105.63361727512937,0
74.106649010806,8.244066467233775,123.3982194770675,0
51.9747454164115,6.9815484845310865,108.66522319465658,0
74.68183349460939,5.916622993634317,111.52203011225807,0
75.72276251929232,6.419952939479731,116.09047411482128,1
104.55890534982343,4.311766429052435,113.46977321580823,0
72.69166842262653,9.66862796942524,111.05293233600503,0
78.61856810800334,6.193831772962842,112.55472701726357,0
74.58345876353708,6.164092191907339,126.82390909666793,0
60.97586354856561,7.0886499358480375,109.5966684207649,1
88.71387377418024,6.7215138476050695,111.40769332700478,0
84.02319639224129,6.335826036418697,117.35458077205328,0
84.49238336451657,4.814288316832032,117.73868153070589,0
64.08735054246313,6.707202535703994,118.30921213892266,1
91.8335317312332,8.82303674471255,114.4711115542043,0
58.17778724649263,8.018130069232466,101.99896561088661,0
82.04228512560324,8.389779939959094,121.43402072610768,0
101.28546750971975,5.233176485353223,101.97558224886919,1
63.11356409843174,4.5155927696121285,112.11844825667323,0
68.20442724476673,5.8113196198505275,104.72006904986449,0
76.1958163810517,6.083587368433042,109.55103157384906,0
68.95829215060562,7.641287277706423,112.30133687212437,0
56.392038827206406,3.461303055427771,112.24950050815191,0
75.82275569767233,8.29432547919092,112.953445279647,0
62.252355435286745,5.762988152131516,121.29597888341053,0
80.68310916762218,5.35967839507887,113.17474011059785,0
63.96690918919436,4.481843437109749,108.29090355296546,1
93.59921286021047,3.5177149922013458,116.7486101780185,0
65.60096049196515,7.234755875942872,118.32629342247249,0
71.1352618055319,6.109976950782606,101.40674529404106,0
84.76220660843603,4.065058650388419,114.18180048894901,0
60.22962820279254,4.057381841904576,114.90820919617629,0
77.72951921524955,5.4963229510648075,107.91705547648006,0
90.68571305138914,8.503532287934089,119.62994769318134,1
55.71020118526527,5.610612972954593,108.94961089077232,1
77.21560630238766,3.7452855703228405,110.8790351743008,0
78.11859353098109,5.631385403871084,108.78849723001291,0
84.38187446132773,5.590914645378494,110.10905333307028,0
60.15659146946302,1.9546700355876423,102.32607439173358,0
59.154520642988686,5.918557700223282,99.91964382183994,1
81.26329878740277,5.653598204686983,121.1615354425748,0
78.56381607879823,7.044309547220127,104.07127056177171,1
78.00591420415051,8.773434142418019,103.06025355380585,0
79.1573785139637,7.689847544321636,94.926269204774,0
66.83970334105811,5.596666964167754,105.52726776617348,0
77.78704436593205,4.340211136887494,100.73837144614751,0
78.51686967958418,9.86003970487479,121.49410612095458,0
66.42778298368358,6.088827651021733,117.06871962539844,1
97.38929413373708,6.0208939378694195,105.18294758375593,0
80.68599505094144,5.963812369334995,125.76705063741016,1
60.70435803356821,6.297127141151782,116.87235840894115,0
82.87864330360595,5.783459382114087,107.72618031543965,0
63.30381995727214,5.139506989679646,92.50415999588499,0
84.44501524490943,5.179711588139412,126.0365980081352,0
88.90314694808885,5.950870094676002,100.27299273265483,0
65.15181217977947,5.184862843299353,98.48220877130176,1
86.56051355093186,4.930731325984254,117.15799302406748,1
79.95337112323799,6.159645341537845,127.07826684437491,0
84.86472191993388,5.617534173868717,119.68990972957363,0
97.76151579184737,8.255989482874032,113.94736384036652,0
72.05534260796556,2.023545287410482,114.163280391657,0
65.95516602771012,7.637260277883692,115.97390891146216,0
64.32582684449372,7.869127788746443,115.31250012850735,0
65.21027658041474,2.889914651387776,111.96833996778562,1
74.07477948703075,5.485968608879476,110.72940772766313,0
79.09382369779972,5.442838701006313,109.56184810470334,1
78.32028959196023,3.8887324579232683,104.72224787793327,0
84.92619898843229,4.833274968613687,108.03527446193259,0
75.15602270253488,4.334136231801256,98.1493023006323,1
92.4424089258878,8.628405665135434,109.31162261243675,0
71.82411800114453,7.403517589721192,103.07986224994357,0
107.64202999907542,7.907332642491238,102.27487477948961,0
82.50800817318007,7.082508096064853,111.25925905807435,0
64.7141093230046,4.306422343174156,119.7440160044122,0
62.14929002326665,5.21321960058034,116.42821624201619,0
80.78966898291823,6.734061841841877,99.00649577463776,0
72.31844657608978,4.166808286662082,103.07260304400764,0
83.5680059291051,7.069497645258582,116.58539831591752,0
80.67885149488254,5.639511902762798,103.12258824523184,1
74.12605304811753,5.437768788675604,108.42756795002083,0
64.83847538317914,7.066439952305237,113.85036469317187,1
56.82183330376962,6.66639496722906,103.22158881595455,0
69.64182057519575,5.45855075127138,110.73762854302171,0
85.27678553188167,7.738994705046372,100.66182153557257,0
77.56912492956245,4.378405008600154,105.79042649234151,1
60.051134655456146,6.923903410416395,112.23847353899775,0
77.07817111021419,6.889651886952576,98.84904386527832,0
79.62380855674604,5.535680341029015,113.08332316572279,0
64.3937107655864,6.489199533363177,109.86253540751323,0
76.84470127134634,4.123329635422046,113.86742968092004,0
75.698504621352,7.3860405288103514,111.56739893845263,0
61.284356426032524,5.722646795335517,119.54898300981691,0
79.2934483241794,5.215915469221441,110.87657151853536,0
81.72941431641881,7.573513838755334,106.99416121212323,0
87.99661491810332,4.943484464185861,110.85608252122599,0
87.64562462441884,3.8873080554546604,113.80308620325472,1
58.46796758451491,3.6650562397141444,110.34202049227993,0
63.74609952101853,6.909014927018459,110.28414183842717,0
81.18042320650392,4.079355971255575,105.08605818535271,0
81.16543141094651,8.632191272976547,105.35969357714336,0
81.18057223567257,2.877105888174417,100.18176309740214,0
121.23277788785666,8.544684552435058,122.24703720230858,0
81.850686128318,6.316526200803928,101.292957352261,0
88.62678768216719,5.854930332194411,105.14966361542865,0
86.44802116191843,5.182621369786576,104.97114914101562,0
82.81669501566958,6.598704171528106,116.26447063861109,0
71.21676906431586,5.943547946362727,107.9353522519558,0
84.10763064591922,7.654952823024782,118.73419450871614,0
65.72609742554914,6.17134147299306,105.28556563029292,0
72.1581767191199,6.225452642192816,111.95295913556662,1
69.17563742605076,5.454581681679216,104.1525706271817,0
75.98248967263586,5.914581564418399,125.01604389441371,0
102.77590280008211,6.461702653338088,101.68681106679341,0
52.592817688899025,3.4347474110150618,112.16874497158919,0
83.23512228449417,3.9777218668414305,114.4364381665247,0
55.64740954572418,7.114896141034072,112.89659368216049,0
69.3368176105268,6.256298157191913,108.70298638785604,0
88.0674071636084,5.724024995470981,109.09125510186601,0
75.77136022914556,6.02765089959809,110.30668030385377,0
62.06706266484832,6.521372558042507,108.97098598860057,0
66.41635548888038,5.190360479535958,116.74715381756437,0
83.1551729872161,4.832542911896531,125.47366101113946,1
66.23560041939436,6.293767882646522,106.09755750494517,1
77.59750307498369,4.532440833577452,100.41137914294646,0
75.54686207884576,6.612379133571707,109.38202566154122,0
67.1807958287302,3.4461245936432396,128.05796536358022,0
100.72732907190391,7.543733455988465,104.37427802421189,0
82.60702826781613,6.708896223619565,121.47381763810847,0
50.69828896010871,6.384044601470814,121.74390569853509,0
77.23745177723313,7.474036475918271,106.12488230804404,0
